usage_id,customer_id,month,service_type,revenue_ngn,volume
USG00466,CUST0026,2026-07-01,Data,1228.93,3.51
USG00467,CUST0026,2026-07-01,Voice,773.17,78.8
USG00468,CUST0026,2026-07-01,SMS,40.94,78.0
USG00469,CUST0027,2026-02-01,Data,777.16,2.22
USG00470,CUST0027,2026-02-01,Voice,1687.81,240.6
USG00471,CUST0027,2026-02-01,SMS,124.95,15.0
USG00472,CUST0027,2026-03-01,Data,1323.68,3.78
USG00473,CUST0027,2026-03-01,Voice,1499.92,200.0
USG00474,CUST0027,2026-03-01,SMS,273.52,75.0
USG00475,CUST0027,2026-04-01,Data,3738.32,10.68
USG00476,CUST0027,2026-04-01,Voice,533.19,88.2
USG00477,CUST0027,2026-04-01,SMS,291.71,21.0
USG00478,CUST0027,2026-05-01,Data,1000.55,2.86
USG00479,CUST0027,2026-05-01,Voice,1510.35,132.7
USG00480,CUST0027,2026-05-01,SMS,315.53,54.0
USG00481,CUST0027,2026-06-01,Data,1079.65,3.08
USG00482,CUST0027,2026-06-01,Voice,1946.92,92.4
USG00483,CUST0027,2026-06-01,SMS,137.19,35.0
USG00484,CUST0027,2026-07-01,Data,906.41,2.59
USG00485,CUST0027,2026-07-01,Voice,1141.28,54.5
USG00486,CUST0027,2026-07-01,SMS,156.7,31.0
USG00487,CUST0028,2026-02-01,Data,4095.95,11.7
USG00488,CUST0028,2026-02-01,Voice,1688.66,63.0
USG00489,CUST0028,2026-02-01,SMS,146.16,33.0
USG00490,CUST0028,2026-03-01,Data,1349.23,3.85
USG00491,CUST0028,2026-03-01,Voice,1680.24,218.0
USG00492,CUST0028,2026-03-01,SMS,92.26,33.0
USG00493,CUST0028,2026-04-01,Data,1147.66,3.28
USG00494,CUST0028,2026-04-01,Voice,1376.35,54.0
USG00495,CUST0028,2026-04-01,SMS,335.7,64.0
USG00496,CUST0028,2026-05-01,Data,2404.85,6.87
USG00497,CUST0028,2026-05-01,Voice,1287.74,275.2
USG00498,CUST0028,2026-05-01,SMS,203.55,18.0
USG00499,CUST0028,2026-06-01,Data,2353.87,6.73
USG00500,CUST0028,2026-06-01,Voice,1760.01,200.4
USG00501,CUST0028,2026-06-01,SMS,233.12,70.0
USG00502,CUST0028,2026-07-01,Data,4631.36,13.23
USG00503,CUST0028,2026-07-01,Voice,1896.83,46.6
USG00504,CUST0028,2026-07-01,SMS,200.5,61.0
USG00505,CUST0029,2026-02-01,Data,2368.01,6.77
USG00506,CUST0029,2026-02-01,Voice,787.05,66.7
USG00507,CUST0029,2026-02-01,SMS,163.54,59.0
USG00508,CUST0029,2026-03-01,Data,623.95,1.78
USG00509,CUST0029,2026-03-01,Voice,637.0,68.7
USG00510,CUST0029,2026-03-01,SMS,80.75,6.0
USG00511,CUST0029,2026-04-01,Data,1440.86,4.12
USG00512,CUST0029,2026-04-01,Voice,727.37,193.5
USG00513,CUST0029,2026-04-01,SMS,139.43,68.0
USG00514,CUST0029,2026-05-01,Data,960.2,2.74
USG00515,CUST0029,2026-05-01,Voice,276.51,258.4
USG00516,CUST0029,2026-05-01,SMS,48.19,78.0
USG00517,CUST0029,2026-06-01,Data,2590.6,7.4
USG00518,CUST0029,2026-06-01,Voice,675.92,294.8
USG00519,CUST0029,2026-06-01,SMS,37.53,28.0
USG00520,CUST0029,2026-07-01,Data,2059.38,5.88
USG00521,CUST0029,2026-07-01,Voice,517.51,279.9
USG00522,CUST0029,2026-07-01,SMS,31.81,46.0
USG00523,CUST0030,2026-02-01,Data,1936.25,5.53
USG00524,CUST0030,2026-02-01,Voice,835.36,91.6
USG00525,CUST0030,2026-02-01,SMS,85.62,68.0
USG00526,CUST0030,2026-03-01,Data,906.85,2.59
USG00527,CUST0030,2026-03-01,Voice,1018.21,177.5
USG00528,CUST0030,2026-03-01,SMS,157.19,59.0
USG00529,CUST0030,2026-04-01,Data,939.53,2.68
USG00530,CUST0030,2026-04-01,Voice,747.25,263.0
USG00531,CUST0030,2026-04-01,SMS,97.78,77.0
USG00532,CUST0030,2026-05-01,Data,1575.76,4.5
USG00533,CUST0030,2026-05-01,Voice,299.92,129.0
USG00534,CUST0030,2026-05-01,SMS,191.31,29.0
USG00535,CUST0030,2026-06-01,Data,2657.06,7.59
USG00536,CUST0030,2026-06-01,Voice,1075.31,118.1
USG00537,CUST0030,2026-06-01,SMS,34.99,59.0
USG00538,CUST0030,2026-07-01,Data,1209.93,3.46
USG00539,CUST0030,2026-07-01,Voice,972.07,143.9
USG00540,CUST0030,2026-07-01,SMS,107.35,63.0
USG00541,CUST0031,2026-02-01,Data,1394.14,3.98
USG00542,CUST0031,2026-02-01,Voice,615.28,125.3
USG00543,CUST0031,2026-02-01,SMS,86.12,44.0
USG00544,CUST0031,2026-03-01,Data,2502.88,7.15
USG00545,CUST0031,2026-03-01,Voice,529.86,166.8
USG00546,CUST0031,2026-03-01,SMS,140.73,25.0
USG00547,CUST0031,2026-04-01,Data,1121.56,3.2
USG00548,CUST0031,2026-04-01,Voice,1130.08,222.6
USG00549,CUST0031,2026-04-01,SMS,123.89,54.0
USG00550,CUST0031,2026-05-01,Data,476.18,1.36
USG00551,CUST0031,2026-05-01,Voice,799.01,162.7
USG00552,CUST0031,2026-05-01,SMS,118.23,32.0
USG00553,CUST0031,2026-06-01,Data,611.83,1.75
USG00554,CUST0031,2026-06-01,Voice,353.01,286.2
USG00555,CUST0031,2026-06-01,SMS,93.57,40.0
USG00556,CUST0031,2026-07-01,Data,537.05,1.53
USG00557,CUST0031,2026-07-01,Voice,189.44,220.8
USG00558,CUST0031,2026-07-01,SMS,116.86,43.0
USG00559,CUST0032,2026-02-01,Data,1032.12,2.95
USG00560,CUST0032,2026-02-01,Voice,931.99,67.1
USG00561,CUST0032,2026-02-01,SMS,54.19,40.0
USG00562,CUST0032,2026-03-01,Data,1144.33,3.27
USG00563,CUST0032,2026-03-01,Voice,409.84,200.7
USG00564,CUST0032,2026-03-01,SMS,137.17,67.0
USG00565,CUST0032,2026-04-01,Data,1486.04,4.25
USG00566,CUST0032,2026-04-01,Voice,226.74,96.6
USG00567,CUST0032,2026-04-01,SMS,196.4,50.0
USG00568,CUST0032,2026-05-01,Data,2245.32,6.42
USG00569,CUST0032,2026-05-01,Voice,157.73,165.1
USG00570,CUST0032,2026-05-01,SMS,26.76,48.0
USG00571,CUST0032,2026-06-01,Data,2794.0,7.98
USG00572,CUST0032,2026-06-01,Voice,1166.84,171.4
USG00573,CUST0032,2026-06-01,SMS,102.48,76.0
USG00574,CUST0032,2026-07-01,Data,2151.39,6.15
USG00575,CUST0032,2026-07-01,Voice,218.14,150.4
USG00576,CUST0032,2026-07-01,SMS,63.24,40.0
USG00577,CUST0033,2026-02-01,Data,1584.21,4.53
USG00578,CUST0033,2026-02-01,Voice,761.25,119.9
USG00579,CUST0033,2026-02-01,SMS,49.57,43.0
USG00580,CUST0033,2026-03-01,Data,2558.53,7.31
USG00581,CUST0033,2026-03-01,Voice,847.21,114.7
USG00582,CUST0033,2026-03-01,SMS,188.39,73.0
USG00583,CUST0033,2026-04-01,Data,944.31,2.7
USG00584,CUST0033,2026-04-01,Voice,191.39,227.6
USG00585,CUST0033,2026-04-01,SMS,168.97,78.0
USG00586,CUST0033,2026-05-01,Data,2713.57,7.75
USG00587,CUST0033,2026-05-01,Voice,780.56,168.4
USG00588,CUST0033,2026-05-01,SMS,25.01,23.0
USG00589,CUST0033,2026-06-01,Data,1595.0,4.56
USG00590,CUST0033,2026-06-01,Voice,809.93,176.0
USG00591,CUST0033,2026-06-01,SMS,153.67,26.0
USG00592,CUST0033,2026-07-01,Data,1868.88,5.34
USG00593,CUST0033,2026-07-01,Voice,242.55,135.8
USG00594,CUST0033,2026-07-01,SMS,155.03,57.0
USG00595,CUST0034,2026-02-01,Data,2975.67,8.5
USG00596,CUST0034,2026-02-01,Voice,441.79,159.5
USG00597,CUST0034,2026-02-01,SMS,79.32,38.0
USG00598,CUST0034,2026-03-01,Data,2628.07,7.51
USG00599,CUST0034,2026-03-01,Voice,868.42,267.1
USG00600,CUST0034,2026-03-01,SMS,56.63,71.0
USG00601,CUST0034,2026-04-01,Data,555.38,1.59
USG00602,CUST0034,2026-04-01,Voice,1083.03,112.1
USG00603,CUST0034,2026-04-01,SMS,76.63,43.0
USG00604,CUST0034,2026-05-01,Data,2845.79,8.13
USG00605,CUST0034,2026-05-01,Voice,200.17,118.6
USG00606,CUST0034,2026-05-01,SMS,174.18,35.0
USG00607,CUST0034,2026-06-01,Data,917.81,2.62
USG00608,CUST0034,2026-06-01,Voice,596.03,128.0
USG00609,CUST0034,2026-06-01,SMS,184.77,62.0
USG00610,CUST0034,2026-07-01,Data,1713.3,4.9
USG00611,CUST0034,2026-07-01,Voice,1187.79,150.3
USG00612,CUST0034,2026-07-01,SMS,30.48,25.0
USG00613,CUST0035,2026-02-01,Data,2607.43,7.45
USG00614,CUST0035,2026-02-01,Voice,535.07,285.3
USG00615,CUST0035,2026-02-01,SMS,268.66,25.0
USG00616,CUST0035,2026-03-01,Data,3291.36,9.4
USG00617,CUST0035,2026-03-01,Voice,1542.79,283.6
USG00618,CUST0035,2026-03-01,SMS,303.78,44.0
USG00619,CUST0035,2026-04-01,Data,4103.96,11.73
USG00620,CUST0035,2026-04-01,Voice,1258.43,174.8
USG00621,CUST0035,2026-04-01,SMS,69.11,14.0
USG00622,CUST0035,2026-05-01,Data,3020.54,8.63
USG00623,CUST0035,2026-05-01,Voice,734.92,25.9
USG00624,CUST0035,2026-05-01,SMS,255.19,7.0
USG00625,CUST0035,2026-06-01,Data,3311.12,9.46
USG00626,CUST0035,2026-06-01,Voice,1217.46,291.3
USG00627,CUST0035,2026-06-01,SMS,182.17,10.0
USG00628,CUST0035,2026-07-01,Data,3118.46,8.91
USG00629,CUST0035,2026-07-01,Voice,1756.36,299.1
USG00630,CUST0035,2026-07-01,SMS,165.69,29.0
USG00631,CUST0036,2026-02-01,Data,2757.3,7.88
USG00632,CUST0036,2026-02-01,Voice,350.8,192.3
USG00633,CUST0036,2026-02-01,SMS,93.03,8.0
USG00634,CUST0036,2026-03-01,Data,1302.95,3.72
USG00635,CUST0036,2026-03-01,Voice,428.49,212.1
USG00636,CUST0036,2026-03-01,SMS,190.78,25.0
USG00637,CUST0036,2026-04-01,Data,2509.81,7.17
USG00638,CUST0036,2026-04-01,Voice,208.13,170.7
USG00639,CUST0036,2026-04-01,SMS,32.7,75.0
USG00640,CUST0036,2026-05-01,Data,2392.51,6.84
USG00641,CUST0036,2026-05-01,Voice,840.85,250.7
USG00642,CUST0036,2026-05-01,SMS,136.55,78.0
USG00643,CUST0036,2026-06-01,Data,2256.29,6.45
USG00644,CUST0036,2026-06-01,Voice,1120.89,164.8
USG00645,CUST0036,2026-06-01,SMS,41.07,45.0
USG00646,CUST0036,2026-07-01,Data,729.87,2.09
USG00647,CUST0036,2026-07-01,Voice,772.12,155.1
USG00648,CUST0036,2026-07-01,SMS,132.06,6.0
USG00649,CUST0037,2026-02-01,Data,906.59,2.59
USG00650,CUST0037,2026-02-01,Voice,665.9,286.1
USG00651,CUST0037,2026-02-01,SMS,89.05,37.0
USG00652,CUST0037,2026-03-01,Data,2258.21,6.45
USG00653,CUST0037,2026-03-01,Voice,783.98,103.7
USG00654,CUST0037,2026-03-01,SMS,93.95,21.0
USG00655,CUST0037,2026-04-01,Data,2911.66,8.32
USG00656,CUST0037,2026-04-01,Voice,287.17,124.1
USG00657,CUST0037,2026-04-01,SMS,24.65,22.0
USG00658,CUST0037,2026-05-01,Data,2429.22,6.94
USG00659,CUST0037,2026-05-01,Voice,361.23,42.4
USG00660,CUST0037,2026-05-01,SMS,105.4,6.0
USG00661,CUST0037,2026-06-01,Data,620.39,1.77
USG00662,CUST0037,2026-06-01,Voice,998.01,236.0
USG00663,CUST0037,2026-06-01,SMS,184.72,69.0
USG00664,CUST0037,2026-07-01,Data,2176.26,6.22
USG00665,CUST0037,2026-07-01,Voice,204.95,239.2
USG00666,CUST0037,2026-07-01,SMS,172.19,65.0
USG00667,CUST0038,2026-02-01,Data,1722.05,4.92
USG00668,CUST0038,2026-02-01,Voice,394.55,256.7
USG00669,CUST0038,2026-02-01,SMS,150.89,79.0
USG00670,CUST0038,2026-03-01,Data,804.8,2.3
USG00671,CUST0038,2026-03-01,Voice,386.95,79.3
USG00672,CUST0038,2026-03-01,SMS,162.66,19.0
USG00673,CUST0038,2026-04-01,Data,573.32,1.64
USG00674,CUST0038,2026-04-01,Voice,1198.49,26.9
USG00675,CUST0038,2026-04-01,SMS,170.34,32.0
USG00676,CUST0038,2026-05-01,Data,2588.2,7.39
USG00677,CUST0038,2026-05-01,Voice,732.35,272.5
USG00678,CUST0038,2026-05-01,SMS,186.71,6.0
USG00679,CUST0038,2026-06-01,Data,596.07,1.7
USG00680,CUST0038,2026-06-01,Voice,412.88,207.4
USG00681,CUST0038,2026-06-01,SMS,179.89,39.0
USG00682,CUST0038,2026-07-01,Data,1978.13,5.65
USG00683,CUST0038,2026-07-01,Voice,347.92,245.4
USG00684,CUST0038,2026-07-01,SMS,194.12,25.0
USG00685,CUST0039,2026-02-01,Data,1686.55,4.82
USG00686,CUST0039,2026-02-01,Voice,240.42,176.6
USG00687,CUST0039,2026-02-01,SMS,110.5,16.0
USG00688,CUST0039,2026-03-01,Data,1549.37,4.43
USG00689,CUST0039,2026-03-01,Voice,500.81,166.1
USG00690,CUST0039,2026-03-01,SMS,125.42,6.0
USG00691,CUST0039,2026-04-01,Data,2378.62,6.8
USG00692,CUST0039,2026-04-01,Voice,898.67,122.6
USG00693,CUST0039,2026-04-01,SMS,29.53,62.0
USG00694,CUST0039,2026-05-01,Data,2883.46,8.24
USG00695,CUST0039,2026-05-01,Voice,402.16,110.6
USG00696,CUST0039,2026-05-01,SMS,53.09,48.0
USG00697,CUST0039,2026-06-01,Data,802.59,2.29
USG00698,CUST0039,2026-06-01,Voice,524.0,215.2
USG00699,CUST0039,2026-06-01,SMS,120.82,34.0
USG00700,CUST0039,2026-07-01,Data,1492.65,4.26
USG00701,CUST0039,2026-07-01,Voice,740.22,21.6
USG00702,CUST0039,2026-07-01,SMS,34.13,71.0
USG00703,CUST0040,2026-02-01,Data,602.49,1.72
USG00704,CUST0040,2026-02-01,Voice,892.14,277.6
USG00705,CUST0040,2026-02-01,SMS,68.72,33.0
USG00706,CUST0040,2026-03-01,Data,1879.2,5.37
USG00707,CUST0040,2026-03-01,Voice,1075.79,283.7
USG00708,CUST0040,2026-03-01,SMS,153.12,11.0
USG00709,CUST0040,2026-04-01,Data,2139.8,6.11
USG00710,CUST0040,2026-04-01,Voice,580.82,151.8
USG00711,CUST0040,2026-04-01,SMS,28.85,19.0
USG00712,CUST0040,2026-05-01,Data,2455.34,7.02
USG00713,CUST0040,2026-05-01,Voice,626.66,104.5
USG00714,CUST0040,2026-05-01,SMS,89.12,69.0
USG00715,CUST0040,2026-06-01,Data,2347.4,6.71
USG00716,CUST0040,2026-06-01,Voice,435.93,52.9
USG00717,CUST0040,2026-06-01,SMS,65.36,74.0
USG00718,CUST0040,2026-07-01,Data,1912.13,5.46
USG00719,CUST0040,2026-07-01,Voice,710.15,187.0
USG00720,CUST0040,2026-07-01,SMS,85.89,66.0
USG00721,CUST0041,2026-02-01,Data,1760.54,5.03
USG00722,CUST0041,2026-02-01,Voice,272.59,56.1
USG00723,CUST0041,2026-02-01,SMS,116.63,75.0
USG00724,CUST0041,2026-03-01,Data,1201.72,3.43
USG00725,CUST0041,2026-03-01,Voice,1063.02,233.9
USG00726,CUST0041,2026-03-01,SMS,64.61,8.0
USG00727,CUST0041,2026-04-01,Data,664.8,1.9
USG00728,CUST0041,2026-04-01,Voice,914.92,75.9
USG00729,CUST0041,2026-04-01,SMS,86.83,43.0
USG00730,CUST0041,2026-05-01,Data,2286.22,6.53
USG00731,CUST0041,2026-05-01,Voice,268.89,133.8
USG00732,CUST0041,2026-05-01,SMS,107.31,46.0
USG00733,CUST0041,2026-06-01,Data,2527.74,7.22
USG00734,CUST0041,2026-06-01,Voice,330.26,246.2
USG00735,CUST0041,2026-06-01,SMS,144.72,47.0
USG00736,CUST0041,2026-07-01,Data,2218.77,6.34
USG00737,CUST0041,2026-07-01,Voice,582.62,58.8
USG00738,CUST0041,2026-07-01,SMS,139.84,44.0
USG00739,CUST0042,2026-02-01,Data,2062.37,5.89
USG00740,CUST0042,2026-02-01,Voice,504.9,273.9
USG00741,CUST0042,2026-02-01,SMS,125.73,11.0
USG00742,CUST0042,2026-03-01,Data,1569.49,4.48
USG00743,CUST0042,2026-03-01,Voice,944.17,242.4
USG00744,CUST0042,2026-03-01,SMS,109.03,72.0
USG00745,CUST0042,2026-04-01,Data,1095.94,3.13
USG00746,CUST0042,2026-04-01,Voice,581.13,271.6
USG00747,CUST0042,2026-04-01,SMS,181.33,56.0
USG00748,CUST0042,2026-05-01,Data,2633.35,7.52
USG00749,CUST0042,2026-05-01,Voice,243.21,262.2
USG00750,CUST0042,2026-05-01,SMS,77.71,18.0
USG00751,CUST0042,2026-06-01,Data,1022.36,2.92
USG00752,CUST0042,2026-06-01,Voice,588.87,90.3
USG00753,CUST0042,2026-06-01,SMS,77.7,15.0
USG00754,CUST0042,2026-07-01,Data,1170.06,3.34
USG00755,CUST0042,2026-07-01,Voice,750.9,143.7
USG00756,CUST0042,2026-07-01,SMS,82.41,61.0
USG00757,CUST0043,2026-02-01,Data,2723.13,7.78
USG00758,CUST0043,2026-02-01,Voice,944.63,113.0
USG00759,CUST0043,2026-02-01,SMS,154.0,16.0
USG00760,CUST0043,2026-03-01,Data,738.83,2.11
USG00761,CUST0043,2026-03-01,Voice,512.91,246.2
USG00762,CUST0043,2026-03-01,SMS,64.34,10.0
USG00763,CUST0043,2026-04-01,Data,742.44,2.12
USG00764,CUST0043,2026-04-01,Voice,1051.68,197.5
USG00765,CUST0043,2026-04-01,SMS,65.58,47.0
USG00766,CUST0043,2026-05-01,Data,1771.71,5.06
USG00767,CUST0043,2026-05-01,Voice,838.21,85.3
USG00768,CUST0043,2026-05-01,SMS,175.59,28.0
USG00769,CUST0043,2026-06-01,Data,2204.74,6.3
USG00770,CUST0043,2026-06-01,Voice,166.93,124.3
USG00771,CUST0043,2026-06-01,SMS,83.31,46.0
USG00772,CUST0043,2026-07-01,Data,589.11,1.68
USG00773,CUST0043,2026-07-01,Voice,979.64,81.0
USG00774,CUST0043,2026-07-01,SMS,141.87,65.0
USG00775,CUST0044,2026-02-01,Data,1860.88,5.32
USG00776,CUST0044,2026-02-01,Voice,927.93,205.3
USG00777,CUST0044,2026-02-01,SMS,84.0,66.0
USG00778,CUST0044,2026-03-01,Data,1166.22,3.33
USG00779,CUST0044,2026-03-01,Voice,749.77,228.7
USG00780,CUST0044,2026-03-01,SMS,88.21,28.0
USG00781,CUST0044,2026-04-01,Data,1594.3,4.56
USG00782,CUST0044,2026-04-01,Voice,1008.86,280.4
USG00783,CUST0044,2026-04-01,SMS,118.12,55.0
USG00784,CUST0044,2026-05-01,Data,2748.51,7.85
USG00785,CUST0044,2026-05-01,Voice,253.47,85.0
USG00786,CUST0044,2026-05-01,SMS,147.6,67.0
USG00787,CUST0044,2026-06-01,Data,2628.28,7.51
USG00788,CUST0044,2026-06-01,Voice,585.86,45.0
USG00789,CUST0044,2026-06-01,SMS,98.8,22.0
USG00790,CUST0044,2026-07-01,Data,1157.11,3.31
USG00791,CUST0044,2026-07-01,Voice,960.88,41.1
USG00792,CUST0044,2026-07-01,SMS,168.96,37.0
USG00793,CUST0045,2026-02-01,Data,1949.77,5.57
USG00794,CUST0045,2026-02-01,Voice,244.13,114.5
USG00795,CUST0045,2026-02-01,SMS,36.15,77.0
USG00796,CUST0045,2026-03-01,Data,2498.88,7.14
USG00797,CUST0045,2026-03-01,Voice,632.61,82.6
USG00798,CUST0045,2026-03-01,SMS,188.02,31.0
USG00799,CUST0045,2026-04-01,Data,818.56,2.34
USG00800,CUST0045,2026-04-01,Voice,741.32,284.3
USG00801,CUST0045,2026-04-01,SMS,20.69,23.0
USG00802,CUST0045,2026-05-01,Data,2839.96,8.11
USG00803,CUST0045,2026-05-01,Voice,329.64,51.7
USG00804,CUST0045,2026-05-01,SMS,122.63,70.0
USG00805,CUST0045,2026-06-01,Data,1640.49,4.69
USG00806,CUST0045,2026-06-01,Voice,1194.29,210.2
USG00807,CUST0045,2026-06-01,SMS,33.33,79.0
USG00808,CUST0045,2026-07-01,Data,1460.53,4.17
USG00809,CUST0045,2026-07-01,Voice,451.77,176.2
USG00810,CUST0045,2026-07-01,SMS,74.78,11.0
USG00811,CUST0046,2026-02-01,Data,403.71,1.15
USG00812,CUST0046,2026-02-01,Voice,622.06,254.3
USG00813,CUST0046,2026-02-01,SMS,123.02,80.0
USG00814,CUST0046,2026-03-01,Data,1145.8,3.27
USG00815,CUST0046,2026-03-01,Voice,444.48,64.7
USG00816,CUST0046,2026-03-01,SMS,49.53,26.0
USG00817,CUST0046,2026-04-01,Data,2461.38,7.03
USG00818,CUST0046,2026-04-01,Voice,1101.04,293.0
USG00819,CUST0046,2026-04-01,SMS,61.81,71.0
USG00820,CUST0046,2026-05-01,Data,1253.46,3.58
USG00821,CUST0046,2026-05-01,Voice,268.48,263.6
USG00822,CUST0046,2026-05-01,SMS,134.5,17.0
USG00823,CUST0046,2026-06-01,Data,1517.56,4.34
USG00824,CUST0046,2026-06-01,Voice,451.62,226.3
USG00825,CUST0046,2026-06-01,SMS,101.61,79.0
USG00826,CUST0046,2026-07-01,Data,542.34,1.55
USG00827,CUST0046,2026-07-01,Voice,522.77,154.9
USG00828,CUST0046,2026-07-01,SMS,110.56,29.0
USG00829,CUST0047,2026-02-01,Data,2296.02,6.56
USG00830,CUST0047,2026-02-01,Voice,1068.48,282.8
USG00831,CUST0047,2026-02-01,SMS,164.92,69.0
USG00832,CUST0047,2026-03-01,Data,1831.42,5.23
USG00833,CUST0047,2026-03-01,Voice,1017.18,105.0
USG00834,CUST0047,2026-03-01,SMS,91.73,29.0
USG00835,CUST0047,2026-04-01,Data,1615.21,4.61
USG00836,CUST0047,2026-04-01,Voice,449.86,289.3
USG00837,CUST0047,2026-04-01,SMS,76.31,12.0
USG00838,CUST0047,2026-05-01,Data,1769.72,5.06
USG00839,CUST0047,2026-05-01,Voice,209.95,51.0
USG00840,CUST0047,2026-05-01,SMS,59.49,40.0
USG00841,CUST0047,2026-06-01,Data,1526.45,4.36
USG00842,CUST0047,2026-06-01,Voice,989.68,227.1
USG00843,CUST0047,2026-06-01,SMS,96.74,30.0
USG00844,CUST0047,2026-07-01,Data,1222.82,3.49
USG00845,CUST0047,2026-07-01,Voice,962.69,34.6
USG00846,CUST0047,2026-07-01,SMS,22.31,65.0
USG00847,CUST0048,2026-02-01,Data,1640.58,4.69
USG00848,CUST0048,2026-02-01,Voice,287.43,86.0
USG00849,CUST0048,2026-02-01,SMS,187.85,69.0
USG00850,CUST0048,2026-03-01,Data,2245.44,6.42
USG00851,CUST0048,2026-03-01,Voice,656.34,165.7
USG00852,CUST0048,2026-03-01,SMS,195.54,77.0
USG00853,CUST0048,2026-04-01,Data,959.7,2.74
USG00854,CUST0048,2026-04-01,Voice,1001.66,75.2
USG00855,CUST0048,2026-04-01,SMS,58.44,56.0
USG00856,CUST0048,2026-05-01,Data,1453.0,4.15
USG00857,CUST0048,2026-05-01,Voice,1128.12,44.9
USG00858,CUST0048,2026-05-01,SMS,112.07,74.0
USG00859,CUST0048,2026-06-01,Data,2750.7,7.86
USG00860,CUST0048,2026-06-01,Voice,314.36,122.7
USG00861,CUST0048,2026-06-01,SMS,131.44,17.0
USG00862,CUST0048,2026-07-01,Data,2916.86,8.33
USG00863,CUST0048,2026-07-01,Voice,1110.49,66.7
USG00864,CUST0048,2026-07-01,SMS,41.81,11.0
USG00865,CUST0049,2026-02-01,Data,2764.55,7.9
USG00866,CUST0049,2026-02-01,Voice,353.31,136.6
USG00867,CUST0049,2026-02-01,SMS,100.79,50.0
USG00868,CUST0049,2026-03-01,Data,586.51,1.68
USG00869,CUST0049,2026-03-01,Voice,388.1,280.8
USG00870,CUST0049,2026-03-01,SMS,183.51,64.0
USG00871,CUST0049,2026-04-01,Data,450.44,1.29
USG00872,CUST0049,2026-04-01,Voice,493.36,195.8
USG00873,CUST0049,2026-04-01,SMS,69.53,73.0
USG00874,CUST0049,2026-05-01,Data,2048.11,5.85
USG00875,CUST0049,2026-05-01,Voice,225.5,274.5
USG00876,CUST0049,2026-05-01,SMS,192.4,11.0
USG00877,CUST0049,2026-06-01,Data,1784.14,5.1
USG00878,CUST0049,2026-06-01,Voice,468.53,130.0
USG00879,CUST0049,2026-06-01,SMS,52.34,48.0
USG00880,CUST0049,2026-07-01,Data,2890.75,8.26
USG00881,CUST0049,2026-07-01,Voice,678.23,43.2
USG00882,CUST0049,2026-07-01,SMS,131.6,31.0
USG00883,CUST0050,2026-02-01,Data,2625.41,7.5
USG00884,CUST0050,2026-02-01,Voice,606.41,74.0
USG00885,CUST0050,2026-02-01,SMS,54.4,63.0
USG00886,CUST0050,2026-03-01,Data,1090.53,3.12
USG00887,CUST0050,2026-03-01,Voice,955.6,77.6
USG00888,CUST0050,2026-03-01,SMS,77.9,40.0
USG00889,CUST0050,2026-04-01,Data,2852.31,8.15
USG00890,CUST0050,2026-04-01,Voice,1128.32,77.9
USG00891,CUST0050,2026-04-01,SMS,84.48,16.0
USG00892,CUST0050,2026-05-01,Data,1725.96,4.93
USG00893,CUST0050,2026-05-01,Voice,633.61,272.2
USG00894,CUST0050,2026-05-01,SMS,187.4,34.0
USG00895,CUST0050,2026-06-01,Data,1678.52,4.8
USG00896,CUST0050,2026-06-01,Voice,1091.05,245.9
USG00897,CUST0050,2026-06-01,SMS,20.66,29.0
USG00898,CUST0050,2026-07-01,Data,1496.61,4.28
USG00899,CUST0050,2026-07-01,Voice,391.2,75.9
USG00900,CUST0050,2026-07-01,SMS,26.8,53.0
USG00901,CUST0051,2026-02-01,Data,1082.53,3.09
USG00902,CUST0051,2026-02-01,Voice,204.96,84.7
USG00903,CUST0051,2026-02-01,SMS,164.34,69.0
USG00904,CUST0051,2026-03-01,Data,1655.97,4.73
USG00905,CUST0051,2026-03-01,Voice,586.87,293.8
USG00906,CUST0051,2026-03-01,SMS,56.1,21.0
USG00907,CUST0051,2026-04-01,Data,1158.85,3.31
USG00908,CUST0051,2026-04-01,Voice,331.4,126.2
USG00909,CUST0051,2026-04-01,SMS,183.95,51.0
USG00910,CUST0051,2026-05-01,Data,1471.06,4.2
USG00911,CUST0051,2026-05-01,Voice,1131.13,33.6
USG00912,CUST0051,2026-05-01,SMS,57.85,47.0
USG00913,CUST0051,2026-06-01,Data,2000.44,5.72
USG00914,CUST0051,2026-06-01,Voice,191.54,132.9
USG00915,CUST0051,2026-06-01,SMS,136.85,57.0
USG00916,CUST0051,2026-07-01,Data,2059.16,5.88
USG00917,CUST0051,2026-07-01,Voice,486.59,46.2
USG00918,CUST0051,2026-07-01,SMS,96.88,15.0
USG00919,CUST0052,2026-02-01,Data,2863.82,8.18
USG00920,CUST0052,2026-02-01,Voice,648.93,108.8
USG00921,CUST0052,2026-02-01,SMS,157.93,42.0
USG00922,CUST0052,2026-03-01,Data,1206.09,3.45
USG00923,CUST0052,2026-03-01,Voice,1002.57,262.8
USG00924,CUST0052,2026-03-01,SMS,141.14,9.0
USG00925,CUST0052,2026-04-01,Data,1872.44,5.35
USG00926,CUST0052,2026-04-01,Voice,951.46,58.2
USG00927,CUST0052,2026-04-01,SMS,61.16,71.0
USG00928,CUST0052,2026-05-01,Data,452.32,1.29
USG00929,CUST0052,2026-05-01,Voice,940.36,152.7
USG00930,CUST0052,2026-05-01,SMS,100.42,6.0
